Date,Away,Away_Abbr,Home,Home_Abbr,Away_G,Home_G,Total,Away_GP_Before,Home_GP_Before,Away_GF_Avg,Away_GA_Avg,Home_GF_Avg,Home_GA_Avg,Eligible,Lambda,Line,Over_Odds,Under_Odds,Home_GF_Model,Home_GA_Model,Away_GF_Model,Away_GA_Model,P_Over,P_Under,Lean,Edge_Over,Edge_Under,Actual_Result,Graded,Hit,Profit
2026-03-17,San Jose Sharks,SJS,Edmonton Oilers,EDM,3,5,8,65,68,3.1385,3.5231,3.5000,3.4118,True,7.3705,7.0,105,-125,3.4986,3.4110,3.1905,3.4637,0.6039,0.3961,Over,11.61,-15.95,Over,True,True,105.00
2026-03-17,Boston Bruins,BOS,Montreal Canadiens,MTL,2,3,5,67,66,3.3134,3.1493,3.5303,3.3333,True,6.8977,6.5,-105,-115,3.5205,3.2588,3.2407,3.1162,0.5349,0.4651,Toss-up,2.27,-6.98,Under,False,False,
2026-03-17,Tampa Bay Lightning,TBL,Seattle Kraken,SEA,6,2,8,65,66,3.5538,2.8000,2.8939,3.0152,True,6.5811,6.0,-120,100,3.1098,3.0935,3.5078,3.1151,0.6426,0.3574,Over,9.72,-14.26,Over,True,True,83.33
2026-03-17,New York Islanders,NYI,Toronto Maple Leafs,TOR,3,1,4,67,68,2.9403,2.8507,3.1618,3.5000,True,6.1946,6.0,-110,-110,3.0109,3.5032,2.9873,2.9470,0.5851,0.4149,Toss-up,6.12,-10.89,Under,False,False,
2026-03-17,Florida Panthers,FLA,Vancouver Canucks,VAN,2,5,7,66,66,3.0152,3.3333,2.5909,3.7273,True,6.2871,6.0,-110,-110,2.6043,3.6769,2.9600,3.3546,0.5993,0.4007,Toss-up,7.55,-12.31,Over,False,False,
2026-03-17,Buffalo Sabres,BUF,Vegas Golden Knights,VGK,2,0,2,67,67,3.5075,2.9851,3.2836,3.1194,True,6.5653,6.5,-110,-110,3.2412,3.0904,3.6171,2.8731,0.4837,0.5163,Toss-up,-4.01,-0.75,Under,False,False,
2026-03-17,Nashville Predators,NSH,Winnipeg Jets,WPG,4,3,7,66,66,2.9545,3.4091,2.8485,3.0606,True,6.0057,5.5,-125,105,2.8207,3.0388,3.0787,3.3241,0.5552,0.4448,Toss-up,-0.03,-4.30,Over,False,False,
2026-03-18,Philadelphia Flyers,PHI,Anaheim Ducks,ANA,3,2,5,66,67,2.8939,3.1061,3.3284,3.4776,True,6.2250,6.5,-105,-115,3.1921,3.3445,2.8291,3.1191,0.4298,0.5702,Toss-up,-8.24,3.53,Under,False,False,
2026-03-18,Pittsburgh Penguins,PIT,Carolina Hurricanes,CAR,5,6,11,67,67,3.4328,3.0448,3.5075,2.9403,True,6.8288,6.5,-110,-110,3.4304,3.0345,3.5047,3.1085,0.5245,0.4755,Toss-up,0.07,-4.83,Over,False,False,
2026-03-18,St. Louis Blues,STL,Calgary Flames,CGY,1,2,3,67,67,2.6418,3.3134,2.4925,3.1642,True,5.6503,5.5,-115,-105,2.6180,3.3455,2.8952,3.0364,0.4967,0.5033,Toss-up,-3.82,-0.89,Under,False,False,
2026-03-18,Dallas Stars,DAL,Colorado Avalanche,COL,2,1,3,67,66,3.5075,2.7463,3.7727,2.5758,True,6.3697,6.0,-120,100,3.3973,2.9168,3.5174,2.8290,0.6117,0.3883,Over,6.63,-11.17,Under,True,False,-100.00
2026-03-18,New Jersey Devils,NJD,New York Rangers,NYR,6,3,9,67,67,2.6866,3.0448,2.8358,3.1194,True,6.0666,6.0,-120,100,3.1387,3.2677,2.8383,3.0718,0.5650,0.4350,Toss-up,1.95,-6.50,Over,False,False,
2026-03-18,Ottawa Senators,OTT,Washington Capitals,WSH,1,4,5,66,68,3.4091,3.1061,3.1176,2.9853,True,6.2004,6.0,-110,-110,3.0015,3.1010,3.4435,2.8861,0.5859,0.4141,Toss-up,6.21,-10.98,Under,False,False,
2026-03-19,Winnipeg Jets,WPG,Boston Bruins,BOS,1,6,7,67,68,2.8507,3.0746,3.2941,3.1471,True,5.9727,6.0,-105,-115,3.1960,3.1115,2.8305,3.0727,0.5499,0.4501,Toss-up,3.77,-8.48,Over,False,False,
2026-03-19,New York Rangers,NYR,Columbus Blue Jackets,CBJ,3,6,9,68,67,2.8382,3.1618,3.2388,3.1194,True,6.5162,6.0,-115,-105,3.3412,2.9035,3.1340,3.3597,0.6333,0.3667,Over,9.84,-14.55,Over,True,True,86.96
2026-03-19,Montreal Canadiens,MTL,Detroit Red Wings,DET,1,3,4,67,68,3.5224,3.3134,2.9412,2.9853,True,6.1777,6.0,-115,-105,2.8429,2.8995,3.4974,3.2136,0.5824,0.4176,Toss-up,4.75,-9.46,Under,False,False,
2026-03-19,Florida Panthers,FLA,Edmonton Oilers,EDM,4,0,4,67,69,3.0000,3.3582,3.5217,3.4058,True,7.0583,6.5,-120,100,3.5449,3.3930,2.9287,3.4078,0.5589,0.4411,Toss-up,1.35,-5.89,Under,False,False,
2026-03-19,Philadelphia Flyers,PHI,Los Angeles Kings,LAK,4,3,7,67,67,2.8955,3.0896,2.6866,3.0000,True,5.7274,6.0,100,-120,2.8692,3.1785,2.8383,3.0804,0.5096,0.4904,Toss-up,0.96,-5.51,Over,False,False,
2026-03-19,Chicago Blackhawks,CHI,Minnesota Wild,MIN,2,1,3,67,69,2.6567,3.2388,3.3333,2.8841,True,6.1033,6.0,-110,-110,3.3786,3.0049,2.6416,3.2844,0.5708,0.4292,Toss-up,4.70,-9.46,Under,False,False,
2026-03-19,Seattle Kraken,SEA,Nashville Predators,NSH,1,3,4,67,67,2.8806,3.0597,2.9701,3.4030,True,6.4462,6.0,-120,100,3.1103,3.3099,3.0708,3.1926,0.6231,0.3769,Over,7.76,-12.31,Under,True,False,-100.00
2026-03-19,New York Islanders,NYI,Ottawa Senators,OTT,2,3,5,68,67,2.9412,2.8235,3.3731,3.1194,True,5.9075,6.0,-105,-115,3.3548,2.9264,2.9878,2.8810,0.5393,0.4607,Toss-up,2.71,-7.42,Under,False,False,
2026-03-19,Buffalo Sabres,BUF,San Jose Sharks,SJS,5,0,5,68,66,3.4853,2.9412,3.1364,3.5455,True,6.8401,6.5,-135,115,3.1817,3.5109,3.5541,2.7762,0.5262,0.4738,Toss-up,-4.83,0.87,Under,False,False,
2026-03-19,Tampa Bay Lightning,TBL,Vancouver Canucks,VAN,6,2,8,66,67,3.5909,2.7879,2.6269,3.7015,True,6.8150,6.0,-125,105,2.6914,3.6109,3.5871,3.0752,0.6750,0.3250,Over,11.95,-16.29,Over,True,True,80.00
2026-03-19,Utah Mammoth,UTA,Vegas Golden Knights,VGK,4,0,4,68,68,3.1471,2.8088,3.2353,3.1029,True,6.0152,6.0,-105,-115,3.1272,3.0520,3.1627,2.9066,0.5568,0.4432,Toss-up,4.46,-9.16,Under,False,False,
2026-03-20,Florida Panthers,FLA,Calgary Flames,CGY,1,4,5,68,68,3.0147,3.3088,2.4853,3.1324,True,5.8498,5.5,-125,105,2.6013,3.2606,2.9665,3.2862,0.5299,0.4701,Toss-up,-2.56,-1.77,Under,False,False,
2026-03-20,Colorado Avalanche,COL,Chicago Blackhawks,CHI,4,1,5,67,68,3.7313,2.5672,2.6471,3.2059,True,5.8366,6.5,100,-120,2.6243,3.2029,3.3102,2.8864,0.3675,0.6325,Under,-13.25,8.71,Under,True,True,83.33
2026-03-20,Carolina Hurricanes,CAR,Toronto Maple Leafs,TOR,4,3,7,68,69,3.5441,2.9706,3.1304,3.4928,True,6.8550,6.5,-105,-115,2.9412,3.4790,3.5131,3.1014,0.5285,0.4715,Toss-up,1.63,-6.34,Over,False,False,
2026-03-20,Anaheim Ducks,ANA,Utah Mammoth,UTA,4,1,5,68,69,3.3088,3.4706,3.1594,2.7681,True,6.2507,6.5,-125,105,3.1903,2.8093,3.1489,3.3284,0.4339,0.5661,Toss-up,-12.17,7.83,Under,False,False,
2026-03-20,New Jersey Devils,NJD,Washington Capitals,WSH,1,2,3,68,69,2.7353,3.0441,3.1304,2.9565,True,5.8594,6.0,-110,-110,3.0355,3.0277,2.9488,3.0687,0.5315,0.4685,Toss-up,0.77,-5.53,Under,False,False,
2026-03-21,Seattle Kraken,SEA,Columbus Blue Jackets,CBJ,2,5,7,68,68,2.8529,3.0588,3.2794,3.1176,True,6.3084,6.5,-105,-115,3.4276,2.9075,2.9990,3.1836,0.4431,0.5569,Toss-up,-6.91,2.20,Over,False,False,
2026-03-21,Boston Bruins,BOS,Detroit Red Wings,DET,4,2,6,69,69,3.3333,3.1159,2.9420,2.9565,True,5.7772,5.5,-130,110,2.8495,2.8351,3.2892,3.0376,0.5179,0.4821,Toss-up,-4.73,0.59,Over,False,False,
2026-03-21,Tampa Bay Lightning,TBL,Edmonton Oilers,EDM,5,2,7,67,70,3.6269,2.7761,3.4714,3.4143,True,7.3470,6.5,-140,120,3.4166,3.4084,3.6633,3.0381,0.6006,0.3994,Over,1.73,-5.52,Over,True,True,71.43
2026-03-21,Buffalo Sabres,BUF,Los Angeles Kings,LAK,4,1,5,69,68,3.5072,2.8986,2.6912,3.0147,True,6.1832,6.5,100,-120,2.8752,3.2044,3.5973,2.6846,0.4231,0.5769,Toss-up,-7.69,3.14,Under,False,False,
2026-03-21,Dallas Stars,DAL,Minnesota Wild,MIN,1,2,3,68,70,3.4853,2.7206,3.3000,2.8714,True,6.2289,5.5,-115,-105,3.2923,2.9701,3.4585,2.7678,0.5904,0.4096,Toss-up,5.55,-10.25,Under,False,False,
2026-03-21,New York Islanders,NYI,Montreal Canadiens,MTL,3,7,10,69,68,2.9275,2.8261,3.4853,3.3088,True,6.2004,5.5,-135,115,3.4044,3.2025,2.9541,2.8864,0.5860,0.4140,Toss-up,1.15,-5.11,Over,False,False,
2026-03-21,Vegas Golden Knights,VGK,Nashville Predators,NSH,1,4,5,69,68,3.1884,3.1159,2.9706,3.3676,True,6.2077,6.0,-120,100,3.1053,3.2271,3.0191,3.0843,0.5871,0.4129,Toss-up,4.16,-8.71,Under,False,False,
2026-03-21,Toronto Maple Leafs,TOR,Ottawa Senators,OTT,2,5,7,70,68,3.1286,3.5000,3.3676,3.1029,True,6.4867,6.0,-115,-105,3.3385,2.8958,2.9449,3.4918,0.6290,0.3710,Over,9.41,-14.12,Over,True,True,86.96
2026-03-21,Winnipeg Jets,WPG,Pittsburgh Penguins,PIT,4,5,9,68,68,2.8235,3.1176,3.4559,3.0882,True,6.4703,6.5,-110,-110,3.5493,3.2059,2.7695,3.1718,0.4688,0.5312,Toss-up,-5.50,0.74,Over,False,False,
2026-03-21,Philadelphia Flyers,PHI,San Jose Sharks,SJS,4,1,5,68,67,2.9118,3.0882,3.0896,3.5672,True,6.3250,6.0,-110,-110,3.0711,3.5564,2.8802,3.0767,0.6050,0.3950,Over,8.12,-12.88,Under,True,False,-100.00
2026-03-21,St. Louis Blues,STL,Vancouver Canucks,VAN,3,1,4,68,68,2.6176,3.2941,2.6176,3.7353,True,5.9273,5.5,-130,110,2.6723,3.6860,2.8308,2.9997,0.5426,0.4574,Toss-up,-2.26,-1.88,Under,False,False,
2026-03-22,Buffalo Sabres,BUF,Anaheim Ducks,ANA,5,6,11,70,69,3.5143,2.8714,3.3188,3.4348,True,6.4470,6.5,-130,110,3.1770,3.2455,3.6048,2.6321,0.4651,0.5349,Toss-up,-10.01,5.87,Over,False,False,
2026-03-22,Tampa Bay Lightning,TBL,Calgary Flames,CGY,3,4,7,68,69,3.6471,2.7647,2.5072,3.1014,True,6.3441,6.5,-105,-115,2.6553,3.1812,3.7027,3.0039,0.4488,0.5512,Toss-up,-6.34,1.63,Over,False,False,
2026-03-22,Nashville Predators,NSH,Chicago Blackhawks,CHI,3,2,5,69,69,2.9855,3.3333,2.6232,3.2174,True,5.8564,6.0,-110,-110,2.5748,3.2291,3.1365,3.1500,0.5310,0.4690,Toss-up,0.72,-5.48,Under,False,False,
2026-03-22,Vegas Golden Knights,VGK,Dallas Stars,DAL,3,2,5,70,69,3.1571,3.1286,3.4493,2.7101,True,5.9766,6.0,-110,-110,3.3705,2.7463,2.9517,3.1163,0.5506,0.4494,Toss-up,2.67,-7.44,Under,False,False,
2026-03-22,Columbus Blue Jackets,CBJ,New York Islanders,NYI,0,1,1,69,70,3.3043,3.1014,2.9286,2.8857,True,6.1214,6.0,-120,100,2.9583,3.0304,3.4778,2.8793,0.5736,0.4264,Toss-up,2.82,-7.36,Under,False,False,
2026-03-22,Winnipeg Jets,WPG,New York Rangers,NYR,3,2,5,69,69,2.8406,3.1449,2.8406,3.2029,True,6.3677,6.0,-110,-110,3.1269,3.4448,2.8155,3.2332,0.6114,0.3886,Over,8.76,-13.53,Under,True,False,-100.00
2026-03-22,Carolina Hurricanes,CAR,Pittsburgh Penguins,PIT,5,1,6,69,69,3.5507,2.9710,3.4783,3.1014,True,7.2389,6.5,-125,105,3.5930,3.2314,3.5239,3.0972,0.5853,0.4147,Toss-up,2.97,-7.31,Under,False,False,
2026-03-22,Los Angeles Kings,LAK,Utah Mammoth,UTA,3,4,7,69,70,2.6667,3.0290,3.1286,2.7857,True,5.8136,5.5,-120,100,3.1135,2.8527,2.8134,3.2298,0.5239,0.4761,Toss-up,-2.15,-2.39,Over,False,False,
2026-03-22,Colorado Avalanche,COL,Washington Capitals,WSH,3,2,5,68,70,3.7353,2.5441,3.1143,2.9286,True,5.8913,6.0,-120,100,3.0003,2.9587,3.3304,2.8236,0.5367,0.4633,Toss-up,-0.87,-3.67,Under,False,False,
2026-03-23,Ottawa Senators,OTT,New York Rangers,NYR,2,1,3,69,70,3.3913,3.0870,2.8286,3.2000,True,6.5830,6.0,-105,-115,3.0880,3.4253,3.3921,2.8673,0.6429,0.3571,Over,13.07,-17.78,Under,True,False,-100.00
2026-03-24,Toronto Maple Leafs,TOR,Boston Bruins,BOS,4,2,6,71,70,3.1127,3.5211,3.3429,3.1000,True,6.5812,6.5,100,-120,3.3103,3.0021,2.9138,3.5377,0.4862,0.5138,Toss-up,-1.38,-3.17,Under,False,False,
2026-03-24,Los Angeles Kings,LAK,Calgary Flames,CGY,2,3,5,70,70,2.6714,3.0429,2.5286,3.1000,True,5.7134,5.5,-120,100,2.7054,3.1727,2.8229,3.2541,0.5073,0.4927,Toss-up,-3.82,-0.73,Under,False,False,
2026-03-24,New Jersey Devils,NJD,Dallas Stars,DAL,6,4,10,69,70,2.7101,3.0290,3.4286,2.7143,True,5.7949,5.5,-130,110,3.3190,2.7579,2.8827,3.0311,0.5208,0.4792,Toss-up,-4.44,0.30,Over,False,False,
2026-03-24,Ottawa Senators,OTT,Detroit Red Wings,DET,3,2,5,70,70,3.3714,3.0571,2.9286,2.9714,True,5.6393,6.0,100,-120,2.8230,2.8776,3.3409,2.8064,0.4948,0.5052,Toss-up,-0.52,-4.03,Under,False,False,
2026-03-24,Seattle Kraken,SEA,Florida Panthers,FLA,4,5,9,69,69,2.8406,3.0870,2.9855,3.3188,True,6.1796,6.0,-110,-110,2.8995,3.3070,2.9655,3.2441,0.5827,0.4173,Toss-up,5.89,-10.65,Over,False,False,
2026-03-24,Carolina Hurricanes,CAR,Montreal Canadiens,MTL,2,5,7,70,69,3.5714,2.9429,3.5362,3.3043,True,7.0936,6.5,-120,100,3.5237,3.1943,3.5693,3.0257,0.5641,0.4359,Toss-up,1.87,-6.41,Over,False,False,
2026-03-24,San Jose Sharks,SJS,Nashville Predators,NSH,3,6,9,68,70,3.0588,3.5735,2.9857,3.3143,True,6.5868,6.5,100,-120,3.1306,3.1093,2.9999,3.5654,0.4871,0.5129,Toss-up,-1.29,-3.26,Over,False,False,
2026-03-24,Chicago Blackhawks,CHI,New York Islanders,NYI,4,3,7,70,71,2.6143,3.2143,2.9014,2.8451,True,5.4023,6.0,-105,-115,2.8931,2.9277,2.5611,3.2192,0.4543,0.5457,Toss-up,-5.79,1.08,Over,False,False,
2026-03-24,Columbus Blue Jackets,CBJ,Philadelphia Flyers,PHI,3,2,5,70,69,3.2571,3.0714,2.9275,3.0580,True,5.8842,6.0,100,-120,2.9211,3.0058,3.3542,2.8177,0.5355,0.4645,Toss-up,3.55,-8.10,Under,False,False,
2026-03-24,Colorado Avalanche,COL,Pittsburgh Penguins,PIT,6,2,8,69,70,3.7246,2.5362,3.4429,3.1286,True,6.6550,6.5,-120,100,3.4988,3.2907,3.3166,2.7993,0.4977,0.5023,Toss-up,-4.77,0.23,Over,False,False,
2026-03-24,Washington Capitals,WSH,St. Louis Blues,STL,0,3,3,71,69,3.0986,2.9296,2.6232,3.2609,True,5.4997,5.5,-115,-105,2.8400,2.9326,2.9681,2.9625,0.4710,0.5290,Toss-up,-6.39,1.68,Under,False,False,
2026-03-24,Minnesota Wild,MIN,Tampa Bay Lightning,TBL,3,6,9,71,69,3.2817,2.8451,3.6377,2.7826,True,6.5969,6.5,100,-120,3.6706,3.0385,3.2458,2.9044,0.4887,0.5113,Toss-up,-1.13,-3.41,Over,False,False,
2026-03-24,Edmonton Oilers,EDM,Utah Mammoth,UTA,5,2,7,71,71,3.4507,3.4366,3.1408,2.7887,True,6.5880,6.5,-120,100,3.1442,2.8615,3.3645,3.4591,0.4873,0.5127,Toss-up,-5.82,1.27,Over,False,False,
2026-03-24,Anaheim Ducks,ANA,Vancouver Canucks,VAN,5,3,8,70,69,3.3571,3.4571,2.5942,3.7246,True,6.6252,6.5,-130,110,2.6205,3.6554,3.2729,3.3040,0.4931,0.5069,Toss-up,-7.21,3.07,Over,False,False,
2026-03-24,Vegas Golden Knights,VGK,Winnipeg Jets,WPG,1,4,5,71,70,3.1549,3.1127,2.8429,3.1286,True,5.8223,6.0,-105,-115,2.8262,3.1903,2.9552,3.0781,0.5254,0.4746,Toss-up,1.32,-6.03,Under,False,False,
2026-03-25,Boston Bruins,BOS,Buffalo Sabres,BUF,4,3,7,71,71,3.3239,3.1127,3.5352,2.9155,True,6.4467,6.5,-120,100,3.6467,2.7532,3.2642,3.0386,0.4651,0.5349,Toss-up,-8.04,3.49,Over,False,False,
2026-03-25,New York Rangers,NYR,Toronto Maple Leafs,TOR,3,4,7,71,72,2.8028,3.1831,3.1250,3.5000,True,6.5764,6.0,-120,100,2.9545,3.4813,3.0179,3.3737,0.6420,0.3580,Over,9.65,-14.20,Over,True,True,83.33
2026-03-26,Anaheim Ducks,ANA,Calgary Flames,CGY,3,2,5,71,71,3.3803,3.4507,2.5352,3.0845,True,6.2285,6.5,-120,100,2.7218,3.1333,3.3301,3.2915,0.4304,0.5696,Toss-up,-11.51,6.96,Under,False,False,
2026-03-26,Minnesota Wild,MIN,Florida Panthers,FLA,3,2,5,72,70,3.2778,2.8889,3.0143,3.3286,True,6.3404,6.0,-125,105,2.9749,3.3293,3.2363,3.0130,0.6073,0.3927,Over,5.18,-9.51,Under,True,False,-100.00
2026-03-26,Columbus Blue Jackets,CBJ,Montreal Canadiens,MTL,1,2,3,71,70,3.2535,3.0563,3.5571,3.2857,True,6.5866,6.5,-110,-110,3.5697,3.1531,3.3392,2.7935,0.4871,0.5129,Toss-up,-3.67,-1.09,Under,False,False,
2026-03-26,New Jersey Devils,NJD,Nashville Predators,NSH,4,2,6,70,71,2.7571,3.0429,3.0282,3.3099,True,6.1692,6.0,-120,100,3.2283,3.1057,2.9928,3.0660,0.5811,0.4189,Toss-up,3.56,-8.11,Push,False,False,
2026-03-26,Dallas Stars,DAL,New York Islanders,NYI,1,2,3,71,72,3.4366,2.7606,2.9028,2.8611,True,5.8630,5.5,-120,100,2.8991,2.9662,3.3404,2.8736,0.5321,0.4679,Toss-up,-1.34,-3.21,Under,False,False,
2026-03-26,Pittsburgh Penguins,PIT,Ottawa Senators,OTT,4,3,7,71,71,3.4225,3.1690,3.3662,3.0423,True,6.6965,6.0,-120,100,3.3264,2.7826,3.4424,3.3803,0.6589,0.3411,Over,11.34,-15.89,Over,True,True,83.33
2026-03-26,Chicago Blackhawks,CHI,Philadelphia Flyers,PHI,1,5,6,71,70,2.6338,3.2113,2.9143,3.0571,True,5.5135,5.5,-120,100,2.8913,3.0063,2.6165,3.2098,0.4734,0.5266,Toss-up,-7.21,2.66,Over,False,False,
2026-03-26,San Jose Sharks,SJS,St. Louis Blues,STL,1,2,3,69,70,3.0580,3.6087,2.6286,3.2143,True,6.0711,6.0,100,-120,2.8481,2.8339,3.0010,3.6428,0.5657,0.4343,Toss-up,6.57,-11.11,Under,False,False,
2026-03-26,Seattle Kraken,SEA,Tampa Bay Lightning,TBL,4,3,7,70,70,2.8571,3.1143,3.6714,2.7857,True,6.9097,6.0,-125,105,3.7425,3.0374,3.0024,3.3022,0.6876,0.3124,Over,13.21,-17.54,Over,True,True,80.00
2026-03-26,Washington Capitals,WSH,Utah Mammoth,UTA,7,4,11,72,72,3.0556,2.9306,3.1250,2.8194,True,5.6688,6.0,-110,-110,3.1039,2.9364,2.8677,2.9646,0.4998,0.5002,Toss-up,-2.40,-2.36,Over,False,False,
2026-03-26,Los Angeles Kings,LAK,Vancouver Canucks,VAN,4,0,4,71,70,2.6620,3.0423,2.6000,3.7429,True,6.0762,6.0,-110,-110,2.6390,3.6941,2.7990,3.2443,0.5665,0.4335,Toss-up,4.27,-9.03,Under,False,False,
2026-03-26,Edmonton Oilers,EDM,Vegas Golden Knights,VGK,4,3,7,72,72,3.4722,3.4167,3.1250,3.1250,True,6.5788,6.5,-115,-105,2.8896,3.1090,3.4165,3.4044,0.4858,0.5142,Toss-up,-4.90,0.20,Over,False,False,
2026-03-26,Colorado Avalanche,COL,Winnipeg Jets,WPG,3,2,5,70,71,3.7571,2.5286,2.8592,3.0986,True,5.9693,6.0,-115,-105,2.8689,3.1137,3.4054,2.7754,0.5494,0.4506,Toss-up,1.45,-6.16,Under,False,False,
2026-03-27,Detroit Red Wings,DET,Buffalo Sabres,BUF,5,2,7,71,72,2.9155,2.9718,3.5278,2.9306,True,5.8745,6.0,-115,-105,3.6172,2.7993,2.7985,2.8846,0.5340,0.4660,Toss-up,-0.09,-4.62,Over,False,False,
2026-03-27,Chicago Blackhawks,CHI,New York Rangers,NYR,1,6,7,72,72,2.6111,3.2361,2.8056,3.1944,True,5.9719,6.0,-120,100,3.0176,3.3909,2.5675,3.2696,0.5498,0.4502,Toss-up,0.43,-4.98,Over,False,False,
2026-03-28,Minnesota Wild,MIN,Boston Bruins,BOS,3,6,9,73,72,3.2740,2.8767,3.3333,3.1111,True,6.2984,6.0,-115,-105,3.2868,3.0375,3.2260,2.9790,0.6010,0.3990,Over,6.61,-11.32,Over,True,True,86.96
2026-03-28,Seattle Kraken,SEA,Buffalo Sabres,BUF,2,3,5,71,73,2.8732,3.1127,3.5068,2.9589,True,6.5718,6.5,-105,-115,3.5564,2.8785,3.0386,3.2904,0.4848,0.5152,Toss-up,-2.74,-1.96,Under,False,False,
2026-03-28,New Jersey Devils,NJD,Carolina Hurricanes,CAR,2,5,7,71,71,2.7746,3.0282,3.5493,2.9718,True,6.4314,6.5,-105,-115,3.5103,3.0943,3.0286,3.0302,0.4626,0.5374,Toss-up,-4.95,0.25,Over,False,False,
2026-03-28,San Jose Sharks,SJS,Columbus Blue Jackets,CBJ,3,2,5,70,72,3.0286,3.5857,3.2222,3.0417,True,6.3601,6.5,-105,-115,3.2564,2.7701,2.9344,3.5806,0.4513,0.5487,Toss-up,-6.09,1.38,Under,False,False,
2026-03-28,Vancouver Canucks,VAN,Calgary Flames,CGY,3,7,10,71,72,2.5634,3.7465,2.5278,3.0833,True,5.7793,6.0,-115,-105,2.7013,3.1278,2.5548,3.6974,0.5183,0.4817,Toss-up,-1.66,-3.05,Over,False,False,
2026-03-28,Winnipeg Jets,WPG,Colorado Avalanche,COL,4,2,6,72,71,2.8472,3.0972,3.7465,2.5211,True,5.9015,6.0,-110,-110,3.3885,2.7537,2.8429,3.1104,0.5384,0.4616,Toss-up,1.46,-6.22,Push,False,False,
2026-03-28,Philadelphia Flyers,PHI,Detroit Red Wings,DET,5,3,8,71,72,2.9437,3.0282,2.9444,2.9583,True,5.4426,5.5,-125,105,2.8780,2.8580,2.9666,2.9398,0.4612,0.5388,Toss-up,-9.43,5.10,Over,False,False,
2026-03-28,Anaheim Ducks,ANA,Edmonton Oilers,EDM,2,4,6,72,73,3.3750,3.4306,3.4795,3.4110,True,7.1879,7.0,-105,-115,3.4335,3.3879,3.3160,3.2452,0.5779,0.4221,Toss-up,6.57,-11.28,Under,False,False,
2026-03-28,Utah Mammoth,UTA,Los Angeles Kings,LAK,6,2,8,73,72,3.1370,2.8767,2.6806,3.0000,True,5.9679,5.5,-120,100,2.8444,3.1327,3.1356,3.0780,0.5491,0.4509,Toss-up,0.37,-4.91,Over,False,False,
2026-03-28,Montreal Canadiens,MTL,Nashville Predators,NSH,4,1,5,71,72,3.5352,3.2535,3.0139,3.3194,True,6.6876,6.5,-105,-115,3.1858,3.1370,3.5108,3.0795,0.5028,0.4972,Toss-up,-0.94,-3.77,Under,False,False,
2026-03-28,Florida Panthers,FLA,New York Islanders,NYI,2,5,7,71,73,3.0000,3.3239,2.8904,2.8356,True,5.8017,5.5,-120,100,2.8718,2.9017,2.9434,3.3154,0.5220,0.4780,Toss-up,-2.35,-2.20,Over,False,False,
2026-03-28,Dallas Stars,DAL,Pittsburgh Penguins,PIT,6,3,9,72,72,3.4028,2.7500,3.4306,3.1667,True,6.6846,6.0,-120,100,3.4584,3.3651,3.2586,2.8475,0.6572,0.3428,Over,11.18,-15.72,Over,True,True,83.33
2026-03-28,Toronto Maple Leafs,TOR,St. Louis Blues,STL,1,5,6,73,71,3.1370,3.4932,2.6197,3.1831,True,5.8045,6.0,-105,-115,2.8238,2.7761,2.9924,3.4608,0.5224,0.4776,Toss-up,1.02,-5.73,Push,False,False,
2026-03-28,Ottawa Senators,OTT,Tampa Bay Lightning,TBL,2,4,6,72,71,3.3611,3.0556,3.6620,2.8028,True,6.6408,6.0,-110,-110,3.7111,3.0728,3.3140,2.8295,0.6511,0.3489,Over,12.73,-17.49,Push,False,False,
2026-03-28,Washington Capitals,WSH,Vegas Golden Knights,VGK,5,4,9,73,73,3.1096,2.9452,3.1233,3.1370,True,5.8318,6.0,-110,-110,2.8974,3.1406,3.0129,3.0032,0.5269,0.4731,Toss-up,0.31,-5.07,Over,False,False,
2026-03-29,Montreal Canadiens,MTL,Carolina Hurricanes,CAR,3,1,4,72,72,3.5417,3.2222,3.5694,2.9583,True,6.8946,6.5,-110,-110,3.5574,3.0585,3.5232,3.0096,0.5345,0.4655,Toss-up,1.07,-5.83,Under,False,False,
2026-03-29,Boston Bruins,BOS,Columbus Blue Jackets,CBJ,4,3,7,73,73,3.3699,3.1096,3.2055,3.0411,True,6.1523,6.0,-115,-105,3.2128,2.7831,3.3781,3.0383,0.5785,0.4215,Toss-up,4.36,-9.07,Over,False,False,
2026-03-29,Chicago Blackhawks,CHI,New Jersey Devils,NJD,3,5,8,73,72,2.5890,3.2740,2.7639,3.0556,True,5.7425,6.0,-110,-110,2.9957,3.0994,2.5222,3.3620,0.5121,0.4879,Toss-up,-1.17,-3.59,Over,False,False,
2026-03-29,Florida Panthers,FLA,New York Rangers,NYR,1,3,4,72,73,2.9861,3.3472,2.8493,3.1644,True,6.4709,6.0,-110,-110,3.1218,3.3077,2.9141,3.3711,0.6267,0.3733,Over,10.29,-15.05,Under,True,False,-100.00
2026-03-29,Dallas Stars,DAL,Philadelphia Flyers,PHI,1,2,3,73,72,3.4384,2.7534,2.9722,3.0278,True,5.9535,5.5,-125,105,3.0384,2.9447,3.3504,2.8564,0.5468,0.4532,Toss-up,-0.87,-3.46,Under,False,False,
2026-03-29,Nashville Predators,NSH,Tampa Bay Lightning,TBL,2,3,5,73,72,2.9863,3.3288,3.6667,2.7917,True,6.8092,6.5,-110,-110,3.7133,3.0365,3.1105,3.1660,0.5215,0.4785,Toss-up,-0.23,-4.53,Under,False,False,
